,fav_number,retweet_count,tweet_count,tweet_location,year,month,totalLettersName,link_hue,link_sat,link_vue,sidebar_hue,sidebar_sat,sidebar_vue,gender_catg
317,0.0003833345312537435,0.0,0.002301715291013048,0,0.6666666666666572,0.7272727272727273,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
320,0.07645128057691847,0.0,0.010057176367101598,1,0.7777777777777715,0.2727272727272727,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
324,0.0006229186132873332,0.0,0.002995650686605092,1,1.0,0.1818181818181818,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
326,0.44172117204532935,0.0,0.02686311879978498,1,1.0,0.5454545454545454,0.4545454545454546,0.7392271337225466,0.5,0.8,0.0,0.0,0.0,1
327,0.3962001964589473,0.0,0.5470067927478864,1,1.0,0.0,0.18181818181818177,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
328,0.015381298066556458,0.0,0.00527781850168597,1,1.0,0.6363636363636364,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
333,0.004336471884807973,0.0,0.006856277183208718,0,1.0,0.1818181818181818,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
335,0.01789693092790915,0.0,0.03204808679079314,1,0.5555555555555429,0.36363636363636365,0.6363636363636364,0.515707534056158,0.16399999999999998,0.525,0.21587743732590528,0.349,1.0,1
336,0.02623445698267807,0.0,0.011752919904217368,1,0.8888888888888857,0.7272727272727273,0.7272727272727272,0.5448985265499028,1.0,0.706,0.0,0.0,0.0,0
337,0.0,0.0,0.013898255387773053,1,0.5555555555555429,0.4545454545454545,0.9090909090909091,0.5726994717820406,0.452,0.98,0.0,0.0,0.0,1
338,0.3884855890174657,0.0,0.8148316473635342,1,1.0,0.0,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
340,0.039100122187881836,0.0,0.08639495675120949,1,0.44444444444442865,0.6363636363636364,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,0
344,0.12832123433719064,0.0,0.08646825978595514,0,0.44444444444442865,0.5454545454545454,0.6363636363636364,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,1
345,0.006253144541076691,0.0,0.029062209842154133,1,0.3333333333333144,0.4545454545454545,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
347,0.227724669972927,0.0,0.6546205346234668,1,0.44444444444442865,0.2727272727272727,0.2727272727272727,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,0
348,0.0,0.0,0.5495577383570347,0,0.7777777777777715,0.1818181818181818,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
351,0.005151057763722178,0.0,0.07391878023750183,1,0.3333333333333144,0.2727272727272727,0.8181818181818182,0.5448985265499028,1.0,0.706,0.6030640668523677,0.32,0.9690000000000001,0
352,0.7705742830446345,0.0,0.8256756096369057,0,1.0,0.09090909090909091,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
353,0.15383693907376794,0.0,0.20041049699457558,1,0.44444444444442865,0.8181818181818182,1.0,0.0,0.0,0.0,0.5571030640668524,0.19,0.929,0
355,0.05464912911186181,0.0,0.030020036162830478,1,0.3333333333333144,0.5454545454545454,0.6363636363636364,0.047817625799277175,0.752,0.98,0.0,0.0,1.0,0
356,0.14962025922997677,0.0,0.27334701656648586,1,0.3333333333333144,0.1818181818181818,0.6363636363636364,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
357,0.0,0.0,0.5489028979133069,0,0.7777777777777715,0.1818181818181818,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
362,0.01976568676777115,0.0,0.021736793236573328,1,0.3333333333333144,0.6363636363636364,0.5454545454545455,0.7536836252432584,0.44,0.98,0.0,0.0,1.0,0
365,0.006923979970770742,0.0,0.04918144944534037,1,0.3333333333333144,0.2727272727272727,0.8181818181818182,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,0
366,0.11291597786243082,0.0,0.22154131847725164,1,0.5555555555555429,0.36363636363636365,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
368,0.0,0.0,0.22144846796657383,0,0.7777777777777715,0.1818181818181818,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
372,0.06473561896547593,0.0,0.025856423789278212,0,0.6666666666666572,0.6363636363636364,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
374,0.8022472986894751,0.0,0.44077603479450717,1,0.7777777777777715,0.5454545454545454,0.7272727272727272,0.22435362802335282,0.9640000000000001,0.329,0.0,0.0,0.9329999999999999,0
377,0.3883657969764489,0.0,0.02854420172995162,0,0.8888888888888857,0.5454545454545454,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
383,0.0641127003521886,0.0,0.11133753604065874,0,0.6666666666666572,0.7272727272727273,0.36363636363636365,0.9866555462885738,1.0,0.929,0.0,0.0,0.0,0
385,0.028486547353793815,0.0,0.16579191711870206,1,0.6666666666666572,0.6363636363636364,0.36363636363636365,0.7392271337225466,0.5,0.8,0.0,0.0,1.0,0
387,0.6647979108268047,0.0,0.21607779895421006,0,0.5555555555555429,0.4545454545454545,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
388,0.23730803325427058,0.0,0.05752822166837707,0,0.44444444444442865,0.36363636363636365,1.0,0.9783152627189324,0.302,0.961,0.0,0.0,1.0,1
391,0.0011020867773545125,0.0,0.019733176953525878,1,0.44444444444442865,0.6363636363636364,0.6363636363636364,0.5676953016402557,0.9390000000000001,0.902,0.0,0.0,1.0,1
393,0.13133999377081387,0.0,0.04790108977178322,1,0.3333333333333144,0.9999999999999999,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
394,0.00035937612305038456,0.0,0.06725797781361481,1,0.3333333333333144,0.9999999999999999,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
395,0.061046024102158654,0.0,0.04521331183110981,1,0.8888888888888857,0.0,0.6363636363636364,0.5004170141784821,0.053,0.149,0.0,0.0,0.0,0
396,0.0,0.0,0.6601133753604066,0,0.44444444444442865,0.0,1.0,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,1
397,0.022377153261937278,0.0,0.010653374383032791,1,1.0,0.09090909090909091,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
400,0.0,0.0,0.552577823388555,0,0.7777777777777715,0.1818181818181818,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
401,0.002371882412132538,0.0,0.37000439818208475,0,0.5555555555555429,0.4545454545454545,0.4545454545454546,0.7392271337225466,0.5,0.8,0.0,0.0,1.0,1
402,0.40070437720117874,0.0,0.8335288080926551,1,1.0,0.0,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
403,0.016171925537267304,0.0,0.03317695352587597,0,1.0,0.2727272727272727,0.2727272727272727,0.572977481234362,0.11900000000000001,0.761,0.5571030640668524,0.19,0.929,1
404,0.08677735451256618,0.0,0.14800860088941017,1,0.6666666666666572,0.09090909090909091,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,0.0,0
405,0.006396894990296845,0.0,0.006856277183208718,1,0.8888888888888857,0.0,0.9090909090909091,0.9799833194328608,0.792,0.867,0.0,0.0,0.0,0
412,0.37794388940798773,0.0,0.19066119337340567,1,0.6666666666666572,0.09090909090909091,0.7272727272727272,0.5448985265499028,1.0,0.706,0.0,0.0,1.0,0
413,0.0005031265722705384,0.0,7.330303474563847e-05,0,1.0,0.8181818181818182,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
417,0.04278971705119912,0.0,0.04511068758246592,0,0.6666666666666572,0.4545454545454545,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
419,7.18752246100769e-05,0.0,0.7081903924155794,1,0.22222222222220012,0.09090909090909091,0.8181818181818182,0.9057547956630526,0.807,0.792,0.16128133704735376,0.798,0.973,1
423,0.025228203838136995,0.0,0.004632751795924352,0,0.8888888888888857,0.6363636363636364,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
425,0.41850547449627445,0.0,0.9721399599276743,1,0.8888888888888857,0.8181818181818182,0.18181818181818177,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
429,0.0288459234768442,0.25,0.0195865708840346,1,0.3333333333333144,0.7272727272727273,0.9090909090909091,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,1
432,0.3980210354824026,0.0,0.8600791672775253,1,0.8888888888888857,0.5454545454545454,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
435,0.0028031337597929995,0.0,0.0234325367736891,1,0.3333333333333144,0.1818181818181818,0.6363636363636364,0.5093133166527662,0.762,0.478,0.0,0.0,1.0,1
436,0.08450130573324709,0.0,0.16395445438107806,1,0.6666666666666572,0.1818181818181818,1.0,0.8729496802891299,0.981,0.8200000000000001,0.0,0.0,0.0,1
440,0.0,0.0,0.6476616331916142,1,0.44444444444442865,0.0,1.0,0.5293299972199055,1.0,0.725,0.5119777158774373,0.573,0.863,0
441,0.36397613742542945,0.0,0.49280652885696136,1,0.8888888888888857,0.6363636363636364,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
443,0.0037135532715206403,0.0,0.0319405756731662,1,0.8888888888888857,0.09090909090909091,0.8181818181818182,0.8226299694189603,0.9490000000000001,0.612,0.0,0.0,1.0,1
444,0.00043125134766046146,0.0,0.008796364169476616,0,0.44444444444442865,0.36363636363636365,1.0,0.5251598554350848,0.821,0.7690000000000001,0.0,0.0,1.0,0
445,0.08567526773521167,0.0,0.022391633680301032,1,0.5555555555555429,0.5454545454545454,0.7272727272727272,0.04253544620517098,0.978,0.533,0.12534818941504178,0.019,0.8270000000000001,1
449,0.08790339969812407,0.0,0.012622782583198945,0,0.3333333333333144,0.2727272727272727,0.9090909090909091,0.7392271337225466,0.5,0.8,0.0,0.0,0.0,1
450,0.0042166798437911785,0.0,0.007403606509309485,1,0.3333333333333144,0.5454545454545454,0.8181818181818182,0.5446205170975814,0.9620000000000001,0.922,0.5571030640668524,0.19,0.929,0
451,0.19413498167181772,0.0,0.19306064604407958,1,0.8888888888888857,0.2727272727272727,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
452,0.0013177124511847434,0.0,0.0002638909250842985,1,0.5555555555555429,0.09090909090909091,0.6363636363636364,0.5732554906866834,0.728,0.851,0.0,0.0,0.0,0
453,0.0,0.0,0.4640277574158237,0,0.7777777777777715,0.09090909090909091,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
461,0.0014854213086082561,0.0,0.003401260812197625,1,0.3333333333333144,0.09090909090909091,0.4545454545454546,0.6255212677231027,0.963,0.9450000000000001,0.5119777158774373,0.573,0.863,1
462,0.06753875272526894,0.0,0.023999413575722037,1,0.8888888888888857,0.1818181818181818,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
468,0.006492728623110281,0.0,0.478414699701901,1,0.44444444444442865,0.0,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
469,0.0002875008984403076,0.0,0.04044861457264331,1,0.3333333333333144,0.6363636363636364,0.2727272727272727,0.5448985265499028,1.0,0.706,0.27743732590529246,0.214,0.863,0
471,0.012889623613407125,0.0,0.031662024141132776,1,1.0,0.0,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
474,0.01878339203143343,0.0,0.052690221375164936,1,0.3333333333333144,0.2727272727272727,0.8181818181818182,0.5471226021684737,0.8440000000000001,0.78,0.5515320334261838,0.168,0.9329999999999999,1
478,0.0,0.0,0.014391829155060354,1,0.7777777777777715,0.9090909090909091,0.8181818181818182,0.1990547678621073,0.59,0.6509999999999999,0.0,0.0,0.9329999999999999,1
481,0.18162869258966435,0.0,0.1480819039241558,1,0.3333333333333144,0.2727272727272727,0.18181818181818177,0.0,1.0,0.6,0.0,0.0,0.875,1
488,0.0020364646972855123,0.0,0.2633484826271808,1,0.6666666666666572,0.2727272727272727,0.7272727272727272,0.16680567139282737,0.938,0.314,0.0,0.0,1.0,0
492,0.20510793262895613,0.0,0.10133411523237061,1,0.5555555555555429,0.1818181818181818,0.9090909090909091,0.5732554906866834,0.728,0.851,0.0,0.0,1.0,0
494,0.13270562303840533,0.0,0.09889556760983238,1,0.8888888888888857,0.09090909090909091,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
497,0.003210426699250102,0.0,0.0028343840101646874,1,0.5555555555555429,0.5454545454545454,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
498,0.010829200507918255,0.0,0.0027366466305038363,0,0.5555555555555429,0.9999999999999999,0.18181818181818177,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
499,0.03442823258822684,0.0,0.011274006743879197,1,0.7777777777777715,0.5454545454545454,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,0
500,0.012051079326289562,0.0,0.014269657430484289,1,0.5555555555555429,0.1818181818181818,0.8181818181818182,0.572977481234362,0.11900000000000001,0.761,0.5571030640668524,0.19,0.929,0
501,0.0053427250293490505,0.0,0.004735376044568245,1,0.7777777777777715,0.9090909090909091,0.8181818181818182,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,0
502,0.017465679580248687,0.0,0.005825147827786737,1,0.44444444444442865,0.5454545454545454,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
503,0.051031409473154606,0.0,0.08004202707325417,1,0.3333333333333144,0.4545454545454545,0.6363636363636364,0.3060884070058382,0.5860000000000001,0.569,0.0,0.0,1.0,0
504,0.3444739931478953,0.0,0.36695987880564923,1,0.6666666666666572,0.09090909090909091,0.7272727272727272,0.5732554906866834,0.728,0.851,0.0,0.0,1.0,0
507,0.15434006564603847,0.0,0.09060743781459218,1,0.5555555555555429,0.5454545454545454,0.8181818181818182,0.9730330831248263,0.8570000000000001,0.659,0.0,0.0,1.0,1
508,0.5499892187163085,0.0,0.16526413526853345,1,0.6666666666666572,0.9090909090909091,0.8181818181818182,0.22435362802335282,0.9640000000000001,0.329,0.0,0.0,0.9329999999999999,1
509,0.0022281319629123843,0.0,0.0014904950398279822,1,0.44444444444442865,0.7272727272727273,0.36363636363636365,0.5396163469557965,0.8029999999999999,0.937,0.6128133704735376,0.2,0.11800000000000001,1
511,0.0,0.0,0.16154034110345503,1,0.3333333333333144,0.36363636363636365,0.36363636363636365,0.586877953850431,0.787,0.424,0.5520891364902507,0.799,0.663,0
514,0.02956467572294497,0.0,0.07840981283291794,1,0.3333333333333144,0.2727272727272727,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.9329999999999999,0
515,0.005869810009822948,0.0,0.0036407173923667106,1,1.0,0.7272727272727273,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
517,0.06075852320371835,0.0,0.1978986463372917,1,0.44444444444442865,0.7272727272727273,0.7272727272727272,0.9783152627189324,0.302,0.961,0.0,0.0,1.0,1
518,0.03998658329140612,0.0,0.028475785564189025,1,0.7777777777777715,0.36363636363636365,0.2727272727272727,0.5004170141784821,0.054000000000000006,0.36100000000000004,0.0,0.0,1.0,0
521,0.0,0.0,0.355226506377364,0,0.7777777777777715,0.09090909090909091,0.9090909090909091,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
522,0.022760487793191023,0.0,0.001593119288471876,1,0.8888888888888857,0.0,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
524,0.05299599894583004,0.0,0.025695157112837808,0,0.6666666666666572,0.09090909090909091,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
526,0.031912599726874144,0.0,0.03327469090553682,1,0.5555555555555429,0.09090909090909091,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
529,0.005031265722705383,0.0,0.02914528661486586,1,0.6666666666666572,0.2727272727272727,0.8181818181818182,0.9799833194328608,0.792,0.867,0.5571030640668524,0.19,0.929,1
531,0.004096887802774384,0.0,0.03492645262180521,1,0.3333333333333144,0.1818181818181818,0.4545454545454546,0.0,0.802,0.929,0.6128133704735376,0.2,0.11800000000000001,0
532,2.395840820335897e-05,0.0,0.0016468748472853443,1,0.8888888888888857,0.0,0.7272727272727272,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
533,0.07944608160233835,0.0,0.006382250891853589,0,0.5555555555555429,0.6363636363636364,0.8181818181818182,0.8673894912427023,1.0,1.0,0.5612813370473537,0.537,0.855,1
537,0.531804786889959,0.0,0.31646874847285345,1,0.44444444444442865,0.7272727272727273,0.4545454545454546,0.3055323881011955,0.363,0.831,0.0,0.0,1.0,0
538,0.0005750017968806152,0.0,0.020412451742168793,1,0.3333333333333144,0.09090909090909091,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
545,0.19109226382999114,0.0,0.01920539510335728,0,0.6666666666666572,0.2727272727272727,0.7272727272727272,0.5732554906866834,0.728,0.851,0.0,0.0,0.0,1
546,0.07889503821366109,0.0,0.1387577579045106,1,0.3333333333333144,0.5454545454545454,0.9090909090909091,0.8401445649152072,0.705,0.612,0.0,0.0,1.0,1
553,0.0034020939648769736,0.0,0.0014953819088110248,0,1.0,0.5454545454545454,0.09090909090909094,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
555,0.04094491961954048,0.0,0.00561989933049895,0,0.7777777777777715,0.7272727272727273,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
556,0.007834399482498384,0.0,0.011313101695743536,0,1.0,0.6363636363636364,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
557,2.395840820335897e-05,0.0,0.6524849728778772,1,0.44444444444442865,0.36363636363636365,0.9090909090909091,0.5293299972199055,1.0,0.725,0.5119777158774373,0.573,0.863,0
558,0.0034500107812836917,0.0,0.024580950984704104,1,1.0,0.1818181818181818,0.36363636363636365,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
559,0.002132298330098948,0.0,0.002130674876606558,1,1.0,0.5454545454545454,1.0,0.047817625799277175,0.752,0.98,0.0,0.0,0.0,1
560,0.3825199453748293,0.0,0.010927039046083175,0,0.7777777777777715,0.09090909090909091,0.6363636363636364,0.3055323881011955,0.363,0.831,0.0,0.0,0.0,1
561,0.0,0.0,0.21707472022675073,0,1.0,0.8181818181818182,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
562,0.013871918349744843,0.0,0.0036016224405023703,1,0.3333333333333144,0.6363636363636364,0.4545454545454546,0.04253544620517098,0.978,0.533,0.12534818941504178,0.019,0.8270000000000001,1
563,0.06864083950262345,0.0,0.043087523823486296,1,0.5555555555555429,0.6363636363636364,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
564,0.0431490931742495,0.0,0.011503689586082198,1,1.0,0.09090909090909091,0.5454545454545455,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
565,0.07230647595773737,0.0,0.013365586668621414,1,0.8888888888888857,0.0,1.0,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
567,0.0986846833896356,0.0,0.10132434149440453,0,0.3333333333333144,0.36363636363636365,0.6363636363636364,0.542118432026689,1.0,0.8,0.15292479108635096,0.322,1.0,1
575,0.001461462900404897,0.0,0.004530127547280457,1,1.0,0.6363636363636364,0.2727272727272727,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
576,0.0011020867773545125,0.0,0.0029907638176220495,1,0.7777777777777715,0.8181818181818182,0.7272727272727272,0.9174311926605505,0.61,0.965,0.0,0.0,0.0,0
578,0.00011979204101679485,0.0,0.03418853540536578,1,0.8888888888888857,0.6363636363636364,0.6363636363636364,0.8482068390325272,0.49100000000000005,0.8390000000000001,0.0,0.0,0.0,1
588,2.395840820335897e-05,0.0,0.003611396178468455,0,1.0,0.1818181818181818,0.8181818181818182,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
593,0.0021562567383023074,0.0,0.00022479597321995798,0,0.7777777777777715,0.7272727272727273,0.4545454545454546,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,0
596,0.02508445338891684,0.0,0.032517226213165225,0,0.44444444444442865,0.4545454545454545,0.18181818181818177,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
598,0.03998658329140612,0.0,0.03423740409519621,1,0.8888888888888857,0.6363636363636364,0.6363636363636364,0.5448985265499028,1.0,0.706,0.5571030640668524,0.19,0.929,1
